order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_state,customer_city,product_category_name_english,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,payment_value,payment_installments,payment_type,review_score,revenue,total_cost,delivery_days,estimated_days,is_late,days_early_late,purchase_year,purchase_month,purchase_month_name,purchase_quarter,purchase_day_of_week,purchase_year_month,month_order,day_of_week_name,day_of_week_order
80d817467dc3d0a4bb5ab8986c962b1f,a4a2abd07b1cdd4902cf245cdfa1451d,delivered,2018-08-22 16:10:29,2018-08-22 16:25:19,2018-08-23 14:33:00,2018-08-28 14:52:43,2018-09-05,1,425db55cb3b0f5b18a2d9964da31c3c0,2a84855fd20af891be03bc5924d2b453,2018-08-24 16:25:19,49.9,16.54,337bf0efbf9e5ba67461d2e5b4e5c2b1,DF,brasilia,stationery,450.0,25.0,15.0,25.0,30111,belo horizonte,MG,132.88,1.0,credit_card,5.0,49.9,66.44,5.0,13,0,8.0,2018,8,Aug,3,2,2018-08,8,Wednesday,2
80d817467dc3d0a4bb5ab8986c962b1f,a4a2abd07b1cdd4902cf245cdfa1451d,delivered,2018-08-22 16:10:29,2018-08-22 16:25:19,2018-08-23 14:33:00,2018-08-28 14:52:43,2018-09-05,2,425db55cb3b0f5b18a2d9964da31c3c0,2a84855fd20af891be03bc5924d2b453,2018-08-24 16:25:19,49.9,16.54,337bf0efbf9e5ba67461d2e5b4e5c2b1,DF,brasilia,stationery,450.0,25.0,15.0,25.0,30111,belo horizonte,MG,132.88,1.0,credit_card,5.0,49.9,66.44,5.0,13,0,8.0,2018,8,Aug,3,2,2018-08,8,Wednesday,2
c75acba615d2db29345327974641467d,2b47ff70d422cc3ada976dea40f48782,delivered,2018-07-06 23:36:15,2018-07-07 10:10:09,2018-07-10 14:25:00,2018-07-13 17:18:42,2018-08-10,1,4005df5f887f3c2529f363671fc8f4a5,e9779976487b77c6d4ac45f75ec7afe9,2018-07-12 10:10:09,84.99,26.9,8279be4e9b2fbb615ace365178b785a0,RJ,rio de janeiro,health_beauty,2200.0,23.0,23.0,20.0,11701,praia grande,SP,111.89,3.0,credit_card,5.0,84.99,111.89,6.0,34,0,28.0,2018,7,Jul,3,4,2018-07,7,Friday,4
210e60465099814a1d2c7635e4065153,fc849c5fbc7e2b0c7cfebc138886c693,delivered,2018-05-09 18:27:00,2018-05-09 18:54:13,2018-05-10 16:07:00,2018-05-22 00:08:26,2018-05-29,1,b69eb25e3a4def8e9cddee18712e0c5e,8ed8ea9a57c862f2c18c2fe41f601d56,2018-05-11 18:54:13,199.0,32.79,5bbc03d010ac4dbcfdfa2018349c8f6e,RJ,tocos,cool_stuff,7750.0,34.0,33.0,33.0,89030,blumenau,SC,231.79,8.0,credit_card,4.0,199.0,231.79,12.0,19,0,7.0,2018,5,May,2,2,2018-05,5,Wednesday,2
8fc207e94fa91a7649c5a5dab690272a,c69f8b33e62ecb30ff78ae46d7fb9241,delivered,2017-11-26 17:49:46,2017-11-26 17:58:34,2017-11-28 23:17:09,2018-01-20 13:42:22,2017-12-19,1,f2e53dd1670f3c376518263b3f71424d,4a3ca9315b744ce9f8e9374361493884,2017-11-30 17:58:34,109.9,25.61,7d185d821a11c769636247766f1fd45e,RJ,sao joao de meriti,bed_bath_table,1975.0,41.0,13.0,31.0,14940,ibitinga,SP,135.51,5.0,credit_card,3.0,109.9,135.51,54.0,22,1,-32.0,2017,11,Nov,4,6,2017-11,11,Sunday,6
4b3a605942f29d490cb74bd6ace6b9f0,e8a332c3433fbd37920ec89fc295d075,delivered,2017-09-29 09:32:17,2017-09-29 09:44:12,2017-09-29 21:58:48,2017-09-30 16:55:39,2017-10-17,1,ffd4bf4306745865e5692f69bd237893,d98eec89afa3380e14463da2aabaea72,2017-10-05 09:44:12,29.99,8.11,0a5df23b922b9998bb7378f1ac03c98a,RS,porto alegre,fashion_bags_accessories,150.0,16.0,16.0,16.0,90010,porto alegre,RS,38.1,1.0,credit_card,5.0,29.99,38.1,1.0,17,0,16.0,2017,9,Sep,3,4,2017-09,9,Friday,4
1c35ac660d7ef6691b25d20df3d6eccb,68c85132eb3b96fbe6cbddc09a568d24,delivered,2017-06-27 23:11:57,2017-06-27 23:35:09,2017-06-28 14:28:00,2017-06-29 10:16:35,2017-07-10,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-07-03 23:35:09,59.9,14.13,2df79c0c80c225d537833abb01a1a8ca,SP,sao paulo,housewares,7000.0,26.0,47.0,27.0,13206,jundiai,SP,74.03,7.0,credit_card,5.0,59.9,74.03,1.0,12,0,11.0,2017,6,Jun,2,1,2017-06,6,Tuesday,1
01a75ac3dd000b7628a684be97c29234,57ee2ef64f17a5f9a4bf30489b06326c,delivered,2018-01-23 10:32:39,2018-01-23 10:59:10,2018-01-26 19:12:26,2018-02-07 14:59:03,2018-02-21,1,b5c114b11d53b6fd85a6a90790f0b479,0adac9fbd9a2b63cccaac4f8756c1ca8,2018-01-29 10:59:10,42.9,15.1,91a7366b39d3620ce44f85fa5d116896,RJ,niteroi,housewares,267.0,24.0,15.0,12.0,13290,louveira,SP,58.0,5.0,credit_card,1.0,42.9,58.0,15.0,28,0,13.0,2018,1,Jan,1,1,2018-01,1,Tuesday,1
0c6b011f8a4f87010c23995f5807d152,a78b75a2ad06180de06b82857ca442b3,delivered,2018-08-20 18:24:30,2018-08-20 18:35:26,2018-08-21 11:53:00,2018-08-28 13:43:41,2018-09-13,1,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2018-08-22 18:35:26,43.0,23.02,198fa73f9282fb46d9b5b5c25394b7e1,RN,natal,watches_gifts,250.0,16.0,2.0,20.0,5849,sao paulo,SP,66.02,6.0,credit_card,5.0,43.0,66.02,7.0,23,0,16.0,2018,8,Aug,3,0,2018-08,8,Monday,0
ee0c5c649e17808bc4a363d3a80ebf85,cc3590e4afbb4b3e056b50a80a6a7d0c,delivered,2018-01-30 07:51:17,2018-01-30 08:13:43,2018-01-31 15:06:03,2018-02-20 15:25:04,2018-02-21,1,c63857f1b80521fbf01eb987423d0ccd,bc47d5d1490df2b36add65d733eafaba,2018-02-05 08:13:43,12.5,14.1,2ed58d0567a2839599b85957ee02bca9,RJ,rio de janeiro,sports_leisure,150.0,30.0,18.0,18.0,9163,santo andre,SP,53.2,1.0,voucher,4.0,12.5,26.6,21.0,21,0,0.0,2018,1,Jan,1,1,2018-01,1,Tuesday,1
ee0c5c649e17808bc4a363d3a80ebf85,cc3590e4afbb4b3e056b50a80a6a7d0c,delivered,2018-01-30 07:51:17,2018-01-30 08:13:43,2018-01-31 15:06:03,2018-02-20 15:25:04,2018-02-21,2,c63857f1b80521fbf01eb987423d0ccd,bc47d5d1490df2b36add65d733eafaba,2018-02-05 08:13:43,12.5,14.1,2ed58d0567a2839599b85957ee02bca9,RJ,rio de janeiro,sports_leisure,150.0,30.0,18.0,18.0,9163,santo andre,SP,53.2,1.0,voucher,4.0,12.5,26.6,21.0,21,0,0.0,2018,1,Jan,1,1,2018-01,1,Tuesday,1
f2fa3795760c35b8c05fa8e2f09d5143,fac60d7c4df3896a5af5db6c91e03797,delivered,2018-03-31 14:20:46,2018-04-03 05:10:21,2018-04-05 00:44:42,2018-04-07 00:06:33,2018-05-04,1,120fa011365fc39efe382cba4e50999e,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-09 05:10:21,179.9,8.41,c53e944da3d3ad66ccb7527165b78681,SP,franca,bed_bath_table,2050.0,34.0,8.0,32.0,13405,piracicaba,SP,518.39,1.0,boleto,3.0,179.9,188.31,6.0,33,0,27.0,2018,3,Mar,1,5,2018-03,3,Saturday,5
f2fa3795760c35b8c05fa8e2f09d5143,fac60d7c4df3896a5af5db6c91e03797,delivered,2018-03-31 14:20:46,2018-04-03 05:10:21,2018-04-05 00:44:42,2018-04-07 00:06:33,2018-05-04,2,68a058d125ba1544e726898f0b8c0523,7c67e1448b00f6e969d365cea6b010ab,2018-04-17 05:10:21,119.99,28.05,c53e944da3d3ad66ccb7527165b78681,SP,franca,office_furniture,10475.0,52.0,51.0,17.0,8577,itaquaquecetuba,SP,518.39,1.0,boleto,3.0,119.99,148.04,6.0,33,0,27.0,2018,3,Mar,1,5,2018-03,3,Saturday,5
f2fa3795760c35b8c05fa8e2f09d5143,fac60d7c4df3896a5af5db6c91e03797,delivered,2018-03-31 14:20:46,2018-04-03 05:10:21,2018-04-05 00:44:42,2018-04-07 00:06:33,2018-05-04,3,eab67bf937aaadc19f83383a331d2dd9,7c67e1448b00f6e969d365cea6b010ab,2018-04-17 05:10:21,149.99,32.05,c53e944da3d3ad66ccb7527165b78681,SP,franca,office_furniture,10975.0,53.0,51.0,18.0,8577,itaquaquecetuba,SP,518.39,1.0,boleto,3.0,149.99,182.04,6.0,33,0,27.0,2018,3,Mar,1,5,2018-03,3,Saturday,5
3923e3ade70348985bd2ca389905cf19,6454e6cba392b35aa21527063026fc92,delivered,2018-03-07 23:00:33,2018-03-09 03:00:35,2018-03-14 02:08:26,2018-03-19 18:46:32,2018-03-29,1,7bdb28a55646012fb3348058d629d9bc,d23019c84ffae2d5ef2270367b8605fc,2018-03-15 02:30:36,59.9,18.25,3ed766ba830792bcc9ad889d2607eab7,SP,sao bernardo do campo,musical_instruments,2750.0,103.0,12.0,17.0,86073,londrina,PR,78.15,1.0,boleto,4.0,59.9,78.15,11.0,21,0,10.0,2018,3,Mar,1,2,2018-03,3,Wednesday,2
e37797aedc7cd4ef82278fbc169eecaf,4c9c7c2b6de6ee2568681b5599bb7495,delivered,2018-05-08 22:12:34,2018-05-08 22:31:43,2018-05-10 13:35:00,2018-05-14 18:55:59,2018-05-23,1,013ee64977aaa6b2b25475095162e0e9,640e21a7d01df7614a3b4923e990d40c,2018-05-13 22:30:39,69.99,14.58,f9c75a729bd4f0b6c346b18ad9fbc1cb,SP,sao paulo,bed_bath_table,1350.0,45.0,10.0,55.0,14940,ibitinga,SP,84.57,3.0,credit_card,5.0,69.99,84.57,5.0,14,0,9.0,2018,5,May,2,1,2018-05,5,Tuesday,1
35660aec0cc42b6257e24281ee0e6255,b53cc3c992caaa45ec73cfdde4d839b5,delivered,2017-03-30 14:46:00,2017-03-30 14:55:17,2017-04-10 18:53:49,2017-04-27 11:08:55,2017-05-12,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2017-04-12 14:55:17,129.6,25.4,e0b0f9beb31782e3174a67b875697ca0,PB,nova floresta,office_furniture,2600.0,40.0,45.0,39.0,8577,itaquaquecetuba,SP,155.0,3.0,credit_card,1.0,129.6,155.0,27.0,42,0,15.0,2017,3,Mar,1,3,2017-03,3,Thursday,3
b01875821b8dcb6abc61776f0f971bce,818596f5b68adfe2c11498ebb6d39e02,delivered,2017-11-24 21:55:22,2017-11-25 01:31:43,2017-11-28 22:37:15,2017-12-01 21:11:40,2017-12-15,1,a6ad77b15e566298a4e8ee2011ab1255,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 00:38:17,31.8,39.28,8731e1c5aa27eced509f47d8012ff81e,RJ,rio de janeiro,furniture_decor,3450.0,23.0,35.0,35.0,3204,sao paulo,SP,142.16,10.0,credit_card,4.0,31.8,71.08,6.0,20,0,14.0,2017,11,Nov,4,4,2017-11,11,Friday,4
b01875821b8dcb6abc61776f0f971bce,818596f5b68adfe2c11498ebb6d39e02,delivered,2017-11-24 21:55:22,2017-11-25 01:31:43,2017-11-28 22:37:15,2017-12-01 21:11:40,2017-12-15,2,a6ad77b15e566298a4e8ee2011ab1255,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 00:38:17,31.8,39.28,8731e1c5aa27eced509f47d8012ff81e,RJ,rio de janeiro,furniture_decor,3450.0,23.0,35.0,35.0,3204,sao paulo,SP,142.16,10.0,credit_card,4.0,31.8,71.08,6.0,20,0,14.0,2017,11,Nov,4,4,2017-11,11,Friday,4
5164933efe0cd14f31424b9badf81f19,d0e71d7a6dbca8ac513ac63d08a81fa0,delivered,2018-04-25 22:18:10,2018-04-25 22:31:56,2018-04-26 12:35:00,2018-04-27 16:50:03,2018-05-14,1,821a07e1e2a0382df1f3761ae3cd435c,da8622b14eb17ae2831f4ac5b9dab84a,2018-05-02 22:30:48,129.9,12.0,5fa1f56316f4154109ceb42651385b7c,SP,sao caetano do sul,bed_bath_table,1550.0,46.0,3.0,34.0,13405,piracicaba,SP,141.9,1.0,credit_card,1.0,129.9,141.9,1.0,18,0,17.0,2018,4,Apr,2,2,2018-04,4,Wednesday,2
06a6627d9cc91a04e9d146bf65fee0a2,61449fa1b8b8998c9c3f3a7f0ae954ef,delivered,2017-07-16 10:27:45,2017-07-16 10:35:14,2017-07-18 12:34:04,2017-07-21 19:59:36,2017-08-04,1,996ae0a67e63b78b427a1f8d07543e86,dc4a0fc896dc34b0d5bfec8438291c80,2017-07-20 10:35:14,99.9,13.72,d2f122bc3109d7fb2385daec2d6ef7f7,SP,mairipora,bed_bath_table,1500.0,48.0,6.0,39.0,14940,ibitinga,SP,113.62,1.0,credit_card,4.0,99.9,113.62,5.0,18,0,13.0,2017,7,Jul,3,6,2017-07,7,Sunday,6
5447160f15621601fa9ba2b94f4906b3,9c338ea8093192e203bc16add78c123c,delivered,2017-11-21 12:08:32,2017-11-21 12:40:55,2017-11-22 20:17:08,2017-11-28 20:33:38,2017-12-14,1,461f43be3bdf8844e65b62d9ac2c7a5a,b33e7c55446eabf8fe1a42d037ac7d6d,2017-11-27 12:31:32,146.0,15.77,5179541696b879141c1f0bb532f988c9,PR,curitiba,watches_gifts,444.0,20.0,14.0,16.0,14850,pradopolis,SP,161.77,1.0,credit_card,5.0,146.0,161.77,7.0,22,0,15.0,2017,11,Nov,4,1,2017-11,11,Tuesday,1
01855f880aae9a984c7c33b26fcf2e02,2e068340b3037f667ce3224bd59260af,delivered,2017-10-19 15:08:48,2017-10-19 15:35:35,2017-10-23 13:14:16,2017-10-24 15:57:46,2017-10-31,1,12bc892d6fff0dc42c8177f3665ef00e,e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35,39.49,8.27,48d4bf53229ec530405b4e461ae6adb0,SP,sao paulo,health_beauty,100.0,28.0,13.0,12.0,11701,praia grande,SP,95.52,2.0,credit_card,5.0,39.49,47.760000000000005,5.0,11,0,6.0,2017,10,Oct,4,3,2017-10,10,Thursday,3
01855f880aae9a984c7c33b26fcf2e02,2e068340b3037f667ce3224bd59260af,delivered,2017-10-19 15:08:48,2017-10-19 15:35:35,2017-10-23 13:14:16,2017-10-24 15:57:46,2017-10-31,2,12bc892d6fff0dc42c8177f3665ef00e,e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35,39.49,8.27,48d4bf53229ec530405b4e461ae6adb0,SP,sao paulo,health_beauty,100.0,28.0,13.0,12.0,11701,praia grande,SP,95.52,2.0,credit_card,5.0,39.49,47.760000000000005,5.0,11,0,6.0,2017,10,Oct,4,3,2017-10,10,Thursday,3
65312c6e4ce03c0fb633a4ac541949d8,228da462edabbbc68e6d265087499705,delivered,2018-07-22 15:19:05,2018-07-23 12:32:22,2018-07-25 10:06:00,2018-08-02 21:08:57,2018-08-13,1,1ebd1450a2b8d51ffda696956426024a,822166ed1e47908f7cfb49946d03c726,2018-08-01 10:20:47,54.99,13.6,be5be2dbad1352c6b4966664a5bb4fe9,RJ,macae,bed_bath_table,300.0,26.0,3.0,21.0,25803,tres rios,RJ,68.59,1.0,credit_card,5.0,54.99,68.59,11.0,21,0,10.0,2018,7,Jul,3,6,2018-07,7,Sunday,6
741fd1b80f015f170a7f458cf86769b8,df5c9e02596851fcbfc98804e4108bbd,delivered,2017-12-02 14:28:03,2017-12-02 14:38:30,2017-12-04 21:54:27,2017-12-11 16:17:04,2018-01-04,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-12-11 14:38:30,89.99,16.39,377bdfb2197d3b83c9e3f9502deabcfb,MG,capelinha,health_beauty,250.0,22.0,10.0,18.0,9015,santo andre,SP,106.38,1.0,credit_card,1.0,89.99,106.38,9.0,32,0,23.0,2017,12,Dec,4,5,2017-12,12,Saturday,5
b16cec67cb3f5a4bb31abe8988b43d19,62ffae18a7ca4b2e681c6296180ae346,delivered,2018-03-26 09:14:26,2018-03-26 09:28:24,2018-03-27 17:21:48,2018-03-29 20:08:43,2018-04-20,1,17efcba3c09566b89c945ef563f381d2,3f9c56764fabca627406093dcb3ef0b4,2018-03-30 09:28:24,129.9,11.77,81cfe11d1b667c768e77b6a9db5fe9b3,RJ,rio de janeiro,sports_leisure,1150.0,46.0,10.0,15.0,22745,rio de janeiro,RJ,141.67,2.0,credit_card,5.0,129.9,141.67000000000002,3.0,24,0,21.0,2018,3,Mar,1,0,2018-03,3,Monday,0
e6190dea235662449d160357e46eaec8,b80feb27fb4955a21bca55fdb039af17,delivered,2018-01-09 06:37:43,2018-01-09 07:27:15,2018-01-09 18:35:02,2018-01-15 14:56:58,2018-02-06,1,c415aad99ee06e0fe8a58c09d3598ef7,4de6e4ba574aa9dfdc824bc44dc47fdd,2018-01-15 07:27:15,69.9,19.98,fe65c76fc3eb742328d1401c521c95b4,SP,osasco,health_beauty,2267.0,22.0,13.0,18.0,83402,colombo,PR,89.88,2.0,credit_card,5.0,69.9,89.88000000000001,6.0,27,0,21.0,2018,1,Jan,1,1,2018-01,1,Tuesday,1
8eeda294fab8a5ed70259afb59a10ff8,6feea03756fd7ef4fb37d8f7e44aaeb9,delivered,2018-02-06 18:25:39,2018-02-07 02:35:40,2018-02-07 22:15:04,2018-02-14 19:07:41,2018-03-08,1,dbb67791e405873b259e4656bf971246,00fc707aaaad2d31347cf883cd2dfe10,2018-02-19 01:35:40,80.9,12.7,2ad3e60daba1700dc116ea525e842f28,PR,curitiba,computers_accessories,207.0,17.0,12.0,13.0,87025,maringa,PR,187.2,1.0,boleto,5.0,80.9,93.6,8.0,29,0,21.0,2018,2,Feb,1,1,2018-02,2,Tuesday,1
8eeda294fab8a5ed70259afb59a10ff8,6feea03756fd7ef4fb37d8f7e44aaeb9,delivered,2018-02-06 18:25:39,2018-02-07 02:35:40,2018-02-07 22:15:04,2018-02-14 19:07:41,2018-03-08,2,dbb67791e405873b259e4656bf971246,00fc707aaaad2d31347cf883cd2dfe10,2018-02-19 01:35:40,80.9,12.7,2ad3e60daba1700dc116ea525e842f28,PR,curitiba,computers_accessories,207.0,17.0,12.0,13.0,87025,maringa,PR,187.2,1.0,boleto,5.0,80.9,93.6,8.0,29,0,21.0,2018,2,Feb,1,1,2018-02,2,Tuesday,1
89165e6d4c28047da0adf13ac8b3e1b3,4924a47e8cd5630b3564e26fac55c5ec,delivered,2018-07-18 13:39:54,2018-07-18 13:50:14,2018-07-24 14:14:00,2018-07-26 18:26:37,2018-07-30,1,5f42d57952b7815098979a5c4fa6f82a,c70c1b0d8ca86052f45a432a38b73958,2018-07-24 13:50:14,110.32,8.03,38eb5d4dcd39b971746632c47a4eb123,SP,guarulhos,health_beauty,150.0,22.0,3.0,15.0,13186,hortolandia,SP,118.35,1.0,credit_card,5.0,110.32,118.35,8.0,11,0,3.0,2018,7,Jul,3,2,2018-07,7,Wednesday,2
f376081d7c5f1767fbc7fae2d19ca32e,d68901955dc622165460ba6cb4ac49f3,delivered,2017-03-28 16:03:34,2017-03-28 16:15:15,2017-03-29 13:23:55,2017-03-31 10:07:25,2017-04-17,1,c7079d23bead81759eb7c670b96728bc,385799a1cddbd26dfeb9157356a42282,2017-04-03 16:15:15,91.99,6.75,daf7dfe5576b8c581e8353aa8608a008,SP,atibaia,sports_leisure,600.0,50.0,12.0,18.0,4676,sao paulo,SP,309.72,1.0,credit_card,5.0,91.99,98.74,2.0,19,0,17.0,2017,3,Mar,1,1,2017-03,3,Tuesday,1
f376081d7c5f1767fbc7fae2d19ca32e,d68901955dc622165460ba6cb4ac49f3,delivered,2017-03-28 16:03:34,2017-03-28 16:15:15,2017-03-29 13:23:55,2017-03-31 10:07:25,2017-04-17,2,04a4e9d8c0dc6b2b4b8e24ea78a8f318,385799a1cddbd26dfeb9157356a42282,2017-04-03 16:15:15,91.99,13.5,daf7dfe5576b8c581e8353aa8608a008,SP,atibaia,sports_leisure,500.0,50.0,12.0,18.0,4676,sao paulo,SP,309.72,1.0,credit_card,5.0,91.99,105.49,2.0,19,0,17.0,2017,3,Mar,1,1,2017-03,3,Tuesday,1
f376081d7c5f1767fbc7fae2d19ca32e,d68901955dc622165460ba6cb4ac49f3,delivered,2017-03-28 16:03:34,2017-03-28 16:15:15,2017-03-29 13:23:55,2017-03-31 10:07:25,2017-04-17,3,04a4e9d8c0dc6b2b4b8e24ea78a8f318,385799a1cddbd26dfeb9157356a42282,2017-04-03 16:15:15,91.99,13.5,daf7dfe5576b8c581e8353aa8608a008,SP,atibaia,sports_leisure,500.0,50.0,12.0,18.0,4676,sao paulo,SP,309.72,1.0,credit_card,5.0,91.99,105.49,2.0,19,0,17.0,2017,3,Mar,1,1,2017-03,3,Tuesday,1
4b87488fb6269f8321508923b95da4d6,e42998ccffc48dc87bf70b37e2d61f33,delivered,2018-06-08 12:19:58,2018-06-08 12:37:01,2018-06-11 08:23:00,2018-06-15 20:58:47,2018-07-05,1,ed739dfa91e2c770354726fe0bf9cc72,57df9869a600bd6b7c405f2a862eccfb,2018-06-15 12:30:36,25.0,13.47,b2d3863477633ff42a3dad9a7dd61cda,MG,espera feliz,housewares,250.0,22.0,5.0,14.0,37540,santa rita do sapucai,MG,38.47,3.0,credit_card,5.0,25.0,38.47,7.0,26,0,19.0,2018,6,Jun,2,4,2018-06,6,Friday,4
e9ce52cd563d0124dced659e69eab10a,9a80c8377644236e27f59e83862f1ae2,delivered,2017-07-10 12:23:05,2017-07-12 02:10:59,2017-07-13 18:35:37,2017-07-17 17:03:47,2017-07-28,1,0efb0a47500c44e05a5930cae12307d4,5dceca129747e92ff8ef7a997dc4f8ca,2017-07-18 02:10:59,259.9,53.01,0a11a4d0e9f9e864f03a7451f0f255b6,SP,piracaia,luggage_accessories,18400.0,53.0,77.0,33.0,13450,santa barbara d´oeste,SP,312.91,1.0,boleto,5.0,259.9,312.91,7.0,17,0,10.0,2017,7,Jul,3,0,2017-07,7,Monday,0
9344ccd01ff5fa7ec2aef0ee7e1c49c3,4fd75fb5ef1f01c7585bf746092a1544,delivered,2018-05-16 16:10:21,2018-05-18 04:54:31,2018-05-21 07:09:00,2018-05-24 19:04:00,2018-06-04,1,058b372f969b59e8c4a27e224243909c,3d871de0142ce09b7081e2b9d1733cb1,2018-05-24 04:54:31,39.0,12.79,cc9cbe91f775a595bcb05af59019b396,SP,lencois paulista,stationery,5650.0,20.0,30.0,20.0,13232,campo limpo paulista,SP,51.79,1.0,boleto,5.0,39.0,51.79,8.0,18,0,10.0,2018,5,May,2,2,2018-05,5,Wednesday,2
f4471dae8c482f51aa1826cd9f5d4433,167b9485947ed0a354a3f8dad04eb199,delivered,2018-07-05 18:40:47,2018-07-05 18:55:15,2018-07-10 15:10:00,2018-07-11 21:16:47,2018-07-19,1,51c59cf09066762ba5740772b0a86215,33ac3e28642ab8bda860a2f693000e78,2018-07-10 18:55:15,104.9,4.39,548a09978548d2e347d494793e34c797,SP,barueri,sports_leisure,350.0,28.0,25.0,25.0,6717,cotia,SP,232.14,8.0,credit_card,1.0,104.9,109.29,6.0,13,0,7.0,2018,7,Jul,3,3,2018-07,7,Thursday,3
f4471dae8c482f51aa1826cd9f5d4433,167b9485947ed0a354a3f8dad04eb199,delivered,2018-07-05 18:40:47,2018-07-05 18:55:15,2018-07-10 15:10:00,2018-07-11 21:16:47,2018-07-19,2,f889fb87b505b73de10c18b93352469f,c70c1b0d8ca86052f45a432a38b73958,2018-07-10 18:55:15,110.32,12.53,548a09978548d2e347d494793e34c797,SP,barueri,health_beauty,150.0,22.0,3.0,15.0,13186,hortolandia,SP,232.14,8.0,credit_card,1.0,110.32,122.85,6.0,13,0,7.0,2018,7,Jul,3,3,2018-07,7,Thursday,3
aeb4c9d05ab11d7c6c9ca24f8c43bd70,fa5c31ea5a141cb29a683b6420f2693a,delivered,2017-09-20 17:12:34,2017-09-21 14:44:35,2017-09-22 17:54:05,2017-09-28 19:47:42,2017-10-18,1,ac480ada5f06d9024eae2c6dd9de4c74,4e06067cc08b3f41d837768d392c3ee3,2017-09-27 14:44:35,7.0,15.79,e63b7e65ecb65d0d1624a564fa2c8cff,GO,santo antonio do descoberto,perfumery,200.0,20.0,7.0,20.0,32604,betim,MG,22.79,1.0,credit_card,2.0,7.0,22.79,8.0,27,0,19.0,2017,9,Sep,3,2,2017-09,9,Wednesday,2
33a3edb84b9df4cb49546859b990ac6d,35ec6c1ca9e5844c5ca94214cce16dca,delivered,2018-02-21 17:15:49,2018-02-22 16:10:41,2018-02-23 22:42:43,2018-03-22 00:03:53,2018-03-16,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-02-28 16:10:41,49.9,17.6,b854c56e1163bced9c3ebf1e4a6576f3,MG,juiz de fora,garden_tools,1750.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,67.5,1.0,debit_card,1.0,49.9,67.5,28.0,22,1,-6.0,2018,2,Feb,1,2,2018-02,2,Wednesday,2
9885fff91f7c807525f8320e5292a3db,83257fb6f3a1edd3a75464178aa3f382,delivered,2018-01-10 14:18:40,2018-01-11 02:48:39,2018-01-12 14:15:26,2018-01-24 23:16:49,2018-01-31,1,6906f6d2bb318a3cbb5351653e93ceb4,6ec1a01e866584bb679eb9b098345919,2018-01-17 02:48:39,126.99,29.68,82ab8d779ce526b08d6b92769be44c49,SP,salesopolis,health_beauty,6150.0,58.0,60.0,16.0,11040,santos,SP,156.67,1.0,boleto,5.0,126.99,156.67,14.0,20,0,6.0,2018,1,Jan,1,2,2018-01,1,Wednesday,2
e7a65190baa4e6fd192246157c0b81fb,7d986867cfcd083f25ad4f692bd2df06,delivered,2017-04-26 16:14:11,2017-04-27 17:22:58,2017-04-28 12:43:07,2017-05-12 14:04:02,2017-05-29,1,b77dd6385638733dd46bf68b093715b7,ef506c96320abeedfb894c34db06f478,2017-05-04 17:22:58,28.99,24.84,ed9fce60567d03fff71f9c06084c998e,PA,paragominas,telephony,150.0,19.0,5.0,11.0,3569,sao paulo,SP,53.83,5.0,credit_card,5.0,28.99,53.83,15.0,32,0,17.0,2017,4,Apr,2,2,2017-04,4,Wednesday,2
62a12e4d2a742b2491d7c00d2d79bf52,b60550c21000f91484c7d2aa2b8c522e,delivered,2017-11-27 19:24:52,2017-11-27 19:39:02,2017-11-28 22:58:14,2017-12-08 15:41:46,2017-12-27,1,2f774e1d1ee6937ae8294771c662066d,b6e1504972665f739dec4facb9943775,2017-12-01 19:39:02,281.99,17.73,311dff8c3112b3ea255ec4871cabaf03,RS,caxias do sul,garden_tools,800.0,40.0,6.0,15.0,13405,piracicaba,SP,299.72,10.0,credit_card,5.0,281.99,299.72,10.0,29,0,19.0,2017,11,Nov,4,0,2017-11,11,Monday,0
